-0.5650636992	-0.3455257483	0.7492095655
0.7811710916	-0.4461067871	-0.4367613309
-0.3355989113	-0.2838658049	0.8982168867
0.8185400382	-0.5740243707	-0.0220958725
0.003206384949	0.9917427521	0.1282030918
-0.1380601398	-0.9720220592	-0.1900329292
-0.1588429994	0.5639990072	-0.8103542568
0.6288049292	-0.2493587927	0.7364947749
0.9596121533	0.07491003075	0.2711696931
0.4640134292	0.6733063625	-0.5756301588
-0.7902352223	0.4805410027	-0.3802744248
0.7319413471	0.6700470885	0.1236881704
-0.8150908452	-0.4468213119	-0.3687514464
0.7839964873	-0.2648093982	-0.5614494551
0.007620179717	-0.8042009726	-0.5943086138
-0.4642460919	0.386883717	0.79674121
0.6709928898	-0.7414604854	0.002211449602
-0.1915022118	-0.6756961425	-0.7118719167
0.0647959179	0.7098877109	0.7013279739
0.894711683	0.4072853566	-0.1833293284
-0.236922971	-0.8034233909	-0.5462402043
0.09529998751	-0.9798150948	-0.1757278929
0.1607647876	-0.632043577	0.7580736111
0.2782833207	-0.02027935885	0.960284927
-0.5930865407	0.504311353	0.6276292014
-0.7368106324	0.3341848454	0.5877334269
0.6322421284	-0.2920115485	-0.7176344102
0.4915144922	-0.866618079	0.08594538476
0.6092641711	0.7763724182	-0.1613785552
-0.6524142098	0.4939831306	-0.5747489588
-0.08050885234	-0.3645997222	0.9276774047
-0.2014131914	0.07314826261	0.9767712414
-0.0927794111	-0.05092873826	-0.9943833489
-0.3930454189	-0.4853949005	-0.7809654853
0.1530755672	-0.9861039626	0.06455110933
-0.9647399823	0.1349143941	0.2259975061
-0.05225488026	-0.5685774408	0.8209684046
0.5848942085	0.8091398888	0.05649252371
-0.3085038803	-0.9507114719	-0.03119379891
0.4767402055	-0.7979043214	-0.3688732443
0.1266072905	0.8493101626	-0.5124869186
-0.964111002	-0.1072716232	0.2428636955
-0.4014474226	0.6164591795	0.6773610905
0.4364028862	-0.3351402398	-0.8350051141
-0.4834107454	0.6669572288	-0.5669939208
-0.6692514954	-0.6310174793	-0.3923256005
-0.522572508	0.414652499	-0.7449706564
0.4511901339	-0.6906200995	-0.565217959
0.5120905865	-0.8446967969	-0.155725889
-0.8175203199	-0.144828243	-0.55739152
-0.3605832067	-0.06230101444	0.9306440429
-0.9727982578	-0.2288433592	0.03597591741
0.9816417098	-0.1522462387	-0.1148940224
0.04600824725	-0.9163892699	-0.3976354451
-0.6269032537	0.02123563297	0.7788076517
-0.4753140978	0.2108137134	-0.8541862131
0.3711390009	-0.6163998619	0.6944832988
-0.1984891193	0.9799719077	0.01603526209
-0.8963337255	0.0001937121006	0.4433799894
-0.7464585137	-0.3640859393	-0.5569929228
-0.03264646729	0.9332797704	-0.357663359
0.9259210065	-0.1567236658	0.343668419
0.7634316986	0.4679957924	0.4451426512
-0.5995037911	0.775515453	-0.1979166153
0.574342833	-0.1051573164	-0.8118326484
-0.5643295819	0.8247798337	0.03564195485
0.007715883708	-0.23219913	-0.9726376659
0.9635832815	0.2573417249	0.07268078305
-0.179614064	-0.5070986803	-0.842964837
0.02962508061	0.6695128567	-0.7422094646
-0.8124731887	0.07525848364	-0.5781206434
-0.6193285588	0.2423868904	0.7467802432
0.3682874255	-0.4305490784	0.8240096257
0.909482933	-0.2858552551	-0.3018734299
-0.2282339526	-0.3135693803	-0.9217285428
-0.9027878561	-0.2260586019	-0.365884675
0.8479837696	0.2461506456	0.4693968323
0.5546586206	0.7468846138	-0.3667658494
0.7314337934	0.2270549107	-0.6430013013
0.2469844696	0.710238553	-0.6592115514
-0.2791161763	0.1240343873	-0.9522130176
0.6408326593	-0.6326242833	-0.4348793153
0.8556931922	0.1033231235	-0.5070635985
0.9739562823	0.1835832792	-0.1330651708
-0.2723573296	0.4948414424	0.8251990256
0.2345119465	0.9579922723	0.1650907421
-0.7809496006	0.1046911354	0.6157576532
-0.3746892995	0.9195341015	0.1185958052
-0.4554398343	-0.6979091304	0.552718195
0.8282368895	-0.5086958712	-0.2350577918
0.2848385207	-0.912223807	-0.2944736713
0.4036785564	0.8877295985	-0.2213137661
-0.8014047344	-0.4432986547	0.401542967
0.185389654	0.9387306377	-0.2905433978
-0.02226247647	0.1941231877	0.9807245129
0.9091200504	0.3137139607	0.2740151178
-0.5004300825	-0.7884974592	0.3575492826
-0.912012761	-0.3415561424	0.2270949699
0.7496245138	-0.04235908753	-0.6605064693
0.2311685341	-0.5077262112	-0.8299248179
0.4295907899	0.7476588525	0.5064168179
0.501298503	-0.1126193024	0.8579141587
-0.4016079451	0.8568337225	0.3233373322
-0.9214185356	-0.3499904902	-0.1688032554
-0.8970024803	0.4056822936	-0.175523295
-0.5333846852	-0.1591349987	0.8307688185
-0.5942853878	-0.5622719686	-0.5750435733
-0.06925525961	0.5786832907	0.812606521
0.9988278151	0.02877738269	0.03892117772
0.8881421036	-0.1129104384	-0.4454827007
0.2337246287	-0.6944343221	-0.680539323
-0.4434547428	0.8164975784	-0.3697020361
0.4220896064	0.5285373299	-0.7365382917
0.9770919325	-0.1711143724	0.126535477
-0.6586413497	0.6168721961	0.4308831235
-0.7522311034	-0.1240988297	0.6471072921
0.03289316885	0.1160766993	-0.9926954414
-0.02580936517	0.3934313299	0.9189916568
0.3846726388	-0.1110720595	-0.9163459819
-0.2689662465	-0.4735284168	0.8387061445
-0.9778429123	0.1163116663	-0.1740541154
-0.4559628757	-0.5254328285	0.7183440671
0.7703341794	0.5642153985	-0.2970626805
-0.04811674166	-0.7452502149	0.665046537
0.700239287	-0.5912861409	0.4000570466
0.1605421233	0.5154475115	0.841748234
-0.2929078417	-0.88602671	0.3593906863
-0.1912120233	0.7104745167	0.6772473132
0.3431489012	0.4009899993	0.8493855733
0.3426939497	0.8270620388	-0.4455662025
0.0286469937	-0.9658350851	0.257569288
0.1471410764	-0.7942464514	0.5895100322
0.7702228318	0.6307568994	-0.09435318366
0.5382887603	0.3013065941	0.7870575245
-0.7984550469	0.4439675149	0.4066477391
